"ENTIDAD","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"28","2020-06-02",-38,-10,-36,-46,-32,15
"28","2020-06-03",-38,-11,-36,-44,-32,15
"28","2020-06-04",-39,-9,-37,-45,-33,15
"28","2020-06-05",-38,-7,-36,-50,-29,15
"28","2020-06-06",-40,-6,-40,-47,-9,10
"28","2020-06-07",-48,-16,-49,-54,-5,9
"28","2020-06-08",-37,-12,-37,-45,-30,13
"28","2020-06-09",-38,-14,-38,-46,-32,14
"28","2020-06-10",-34,-10,-37,-44,-31,14
"28","2020-06-11",-35,-9,-39,-47,-33,15
"28","2020-06-12",-33,-1,-33,-46,-27,14
"28","2020-06-13",-35,-1,-35,-44,-6,9
"28","2020-06-14",-42,-10,-43,-48,1,8
"28","2020-06-15",-29,-1,-31,-41,-29,12
"28","2020-06-16",-31,-5,-33,-41,-30,14
"28","2020-06-17",-32,-7,-30,-44,-31,14
"28","2020-06-18",-33,-6,-30,-43,-32,14
"28","2020-06-19",-34,-5,-30,-45,-27,13
"28","2020-06-20",-33,3,-32,-40,-6,9
"28","2020-06-21",-43,-7,-45,-50,7,6
"28","2020-06-22",-36,-10,-32,-43,-33,13
"28","2020-06-23",-38,-13,-33,-45,-34,14
"28","2020-06-24",-36,-11,-34,-47,-33,15
"28","2020-06-25",-38,-11,-37,-47,-35,16
"28","2020-06-26",-38,-7,-40,-49,-31,17
"28","2020-06-27",-38,-5,-37,-48,-10,11
"28","2020-06-28",-47,-16,-48,-50,-5,10
"28","2020-06-29",-34,-7,-35,-44,-33,13
"28","2020-06-30",-31,-3,-36,-43,-34,14
"28","2020-07-01",-32,-2,-36,-43,-35,15
"28","2020-07-02",-34,-1,-35,-43,-37,15
"28","2020-07-03",-34,10,-33,-44,-33,16
"28","2020-07-04",-61,-48,-53,-54,-25,16
"28","2020-07-05",-66,-52,-60,-57,-19,14
"28","2020-07-06",-35,-2,-38,-42,-36,14
"28","2020-07-07",-39,-11,-41,-45,-39,16
"28","2020-07-08",-39,-11,-41,-46,-38,17
"28","2020-07-09",-40,-9,-42,-47,-39,17
"28","2020-07-10",-37,3,-40,-50,-34,17
"28","2020-07-11",-57,-40,-49,-54,-22,15
"28","2020-07-12",-62,-49,-58,-59,-19,14
"28","2020-07-13",-34,-2,-42,-45,-37,14
"28","2020-07-14",-35,-8,-39,-45,-39,16
"28","2020-07-15",-33,-4,-37,-45,-38,16
"28","2020-07-16",-34,-5,-38,-45,-38,16
"28","2020-07-17",-36,-1,-34,-46,-34,17
"28","2020-07-18",-46,-21,-42,-48,-17,13
"28","2020-07-19",-52,-28,-52,-55,-12,12
"28","2020-07-20",-35,-7,-38,-45,-37,14
"28","2020-07-21",-37,-12,-39,-47,-40,16
"29","2020-02-15",9,3,11,4,5,-2
"29","2020-02-16",6,3,1,1,3,0
"29","2020-02-17",1,2,1,7,11,-2
"29","2020-02-18",-1,-2,1,3,10,-2
"29","2020-02-19",2,-1,4,1,9,-2
"29","2020-02-20",4,1,20,6,10,-2
"29","2020-02-21",-1,-1,5,11,14,-3
"29","2020-02-22",3,1,20,11,5,-1
"29","2020-02-23",2,4,20,14,4,0
"29","2020-02-24",0,1,15,9,9,-2
"29","2020-02-25",1,0,13,8,8,-2
"29","2020-02-26",-1,-1,28,1,8,-2
"29","2020-02-27",3,-1,0,5,6,0
"29","2020-02-28",5,5,4,16,12,-2
"29","2020-02-29",9,9,8,12,8,-1
"29","2020-03-01",9,8,7,12,6,0
"29","2020-03-02",1,4,1,11,12,-2
"29","2020-03-03",-1,2,1,10,10,-2
"29","2020-03-04",0,3,2,5,10,-2
"29","2020-03-05",0,1,1,4,10,-1
"29","2020-03-06",-3,1,3,11,13,-2
"29","2020-03-07",0,2,9,5,8,0
"29","2020-03-08",3,2,0,0,5,0
"29","2020-03-09",-6,-3,-4,-4,-19,6
"29","2020-03-10",-5,-1,0,11,9,-2
"29","2020-03-11",-3,-1,-2,2,9,-2
"29","2020-03-12",-2,0,-1,3,10,-2
"29","2020-03-13",2,5,4,11,6,-2
"29","2020-03-14",7,9,10,15,5,-2
"29","2020-03-15",5,6,6,-10,2,-1
"29","2020-03-16",-3,4,-13,-3,-50,12
"29","2020-03-17",-5,0,-6,-1,-14,4
"29","2020-03-18",-9,-4,-10,-14,-21,7
"29","2020-03-19",-11,-5,-13,-24,-22,8
"29","2020-03-20",-18,-7,-13,-41,-19,9
"29","2020-03-21",-16,-5,-11,-32,-2,5
"29","2020-03-22",-23,-13,-26,-40,-4,6
"29","2020-03-23",-19,-12,-17,-42,-29,10
"29","2020-03-24",-23,-14,-21,-43,-33,12
"29","2020-03-25",-23,-15,-23,-45,-34,13
"29","2020-03-26",-25,-16,-23,-48,-35,14
"29","2020-03-27",-28,-13,-18,-48,-31,14
"29","2020-03-28",-25,-10,-17,-39,-10,9
"29","2020-03-29",-33,-15,-33,-47,-10,10
"29","2020-03-30",-23,-11,-18,-39,-39,14
"29","2020-03-31",-24,-14,-22,-34,-41,14
"29","2020-04-01",-25,-14,-21,-37,-43,15
"29","2020-04-02",-35,-14,-30,-38,-44,17
"29","2020-04-03",-44,-12,-34,-38,-40,18
"29","2020-04-04",-42,-6,-30,-34,-18,12
"29","2020-04-05",-48,-11,-37,-40,-16,10
"29","2020-04-06",-38,-8,-25,-38,-46,16
"29","2020-04-07",-40,-9,-27,-38,-48,17
"29","2020-04-08",-38,-6,-28,-36,-49,17
"29","2020-04-09",-41,0,-26,-40,-57,19
"29","2020-04-10",-65,-25,-45,-61,-69,27
"29","2020-04-11",-58,-18,-42,-51,-43,15
"29","2020-04-12",-57,-22,-50,-42,-22,12
"29","2020-04-13",-41,-14,-34,-41,-47,17
"29","2020-04-14",-42,-15,-33,-38,-49,18
"29","2020-04-15",-39,-9,-32,-39,-48,18
"29","2020-04-16",-38,-12,-34,-41,-48,18
"29","2020-04-17",-45,-14,-34,-43,-44,21
"29","2020-04-18",-46,-17,-38,-40,-19,13
"29","2020-04-19",-53,-25,-50,-46,-15,12
"29","2020-04-20",-47,-26,-42,-46,-46,19
"29","2020-04-21",-46,-25,-41,-44,-48,19
"29","2020-04-22",-46,-23,-40,-43,-48,19
"29","2020-04-23",-47,-23,-42,-44,-48,19
"29","2020-04-24",-50,-24,-43,-48,-44,21
"29","2020-04-25",-49,-21,-43,-47,-21,14
"29","2020-04-26",-54,-25,-51,-50,-16,12
"29","2020-04-27",-45,-23,-40,-48,-45,19
"29","2020-04-28",-47,-25,-41,-45,-47,14
"29","2020-04-29",-42,-16,-35,-44,-47,19
"29","2020-04-30",-34,-4,-30,-40,-46,17
"29","2020-05-01",-49,-18,-42,-50,-54,23
"29","2020-05-02",-44,-14,-34,-41,-20,14
"29","2020-05-03",-51,-21,-46,-46,-11,11
"29","2020-05-04",-42,-15,-34,-46,-45,18
"29","2020-05-05",-44,-19,-37,-45,-48,19
"29","2020-05-06",-43,-19,-40,-48,-46,19
"29","2020-05-07",-44,-21,-41,-48,-46,20
"29","2020-05-08",-44,-16,-39,-49,-41,21
"29","2020-05-09",-39,-6,-33,-36,-16,13
"29","2020-05-10",-43,-13,-41,-45,4,8
"29","2020-05-11",-42,-18,-40,-48,-43,18
"29","2020-05-12",-43,-19,-37,-46,-45,18
"29","2020-05-13",-41,-18,-37,-47,-45,19
"29","2020-05-14",-39,-14,-35,-45,-44,19
"29","2020-05-15",-40,-9,-30,-45,-39,19
"29","2020-05-16",-38,-7,-31,-40,-13,13
"29","2020-05-17",-46,-17,-46,-51,-5,12
"29","2020-05-18",-37,-13,-35,-46,-42,18
"29","2020-05-19",-40,-14,-36,-43,-43,18
"29","2020-05-20",-41,-14,-33,-43,-43,19
"29","2020-05-21",-42,-15,-34,-45,-43,20
"29","2020-05-22",-46,-14,-35,-45,-37,20
"29","2020-05-23",-43,-10,-31,-37,-9,13
"29","2020-05-24",-49,-17,-40,-45,-2,11
"29","2020-05-25",-42,-13,-34,-43,-41,19
"29","2020-05-26",-44,-17,-35,-43,-41,18
"29","2020-05-27",-43,-17,-37,-43,-40,19
"29","2020-05-28",-43,-15,-38,-44,-41,20
"29","2020-05-29",-41,-7,-29,-40,-35,20
"29","2020-05-30",-39,-2,-27,-32,-3,12
"29","2020-05-31",-45,-10,-36,-39,7,11
"29","2020-06-01",-37,-5,-29,-38,-36,17
"29","2020-06-02",-40,-10,-30,-36,-38,17
"29","2020-06-03",-40,-11,-33,-38,-37,18
"29","2020-06-04",-40,-11,-31,-39,-37,18
"29","2020-06-05",-42,-10,-31,-41,-32,19
"29","2020-06-06",-41,-8,-30,-34,-2,13
"29","2020-06-07",-47,-14,-40,-43,7,11
"29","2020-06-08",-41,-13,-36,-42,-35,18
"29","2020-06-09",-42,-15,-34,-41,-36,17
"29","2020-06-10",-39,-12,-31,-40,-36,17
"29","2020-06-11",-40,-12,-34,-42,-37,18
"29","2020-06-12",-40,-6,-25,-40,-31,18
"29","2020-06-13",-36,-1,-22,-33,2,11
"29","2020-06-14",-42,-8,-35,-40,13,11
"29","2020-06-15",-32,-1,-23,-38,-33,16
"29","2020-06-16",-33,-3,-25,-36,-35,17
"29","2020-06-17",-36,-8,-29,-37,-36,17
"29","2020-06-18",-36,-7,-27,-40,-36,17
"29","2020-06-19",-38,-6,-26,-37,-30,16
"29","2020-06-20",-35,0,-25,-30,2,12
"29","2020-06-21",-39,-7,-34,-39,22,9
"29","2020-06-22",-36,-9,-31,-38,-36,17
"29","2020-06-23",-39,-13,-31,-36,-37,17
"29","2020-06-24",-37,-9,-32,-40,-37,18
"29","2020-06-25",-38,-11,-35,-39,-37,18
"29","2020-06-26",-41,-8,-33,-40,-32,18
"29","2020-06-27",-37,-4,-29,-32,1,12
"29","2020-06-28",-43,-11,-40,-42,11,11
"29","2020-06-29",-35,-4,-32,-37,-34,16
"29","2020-06-30",-34,-3,-34,-37,-35,16
"29","2020-07-01",-33,-2,-32,-38,-36,16
"29","2020-07-02",-34,-3,-35,-42,-36,16
"29","2020-07-03",-39,-5,-36,-43,-31,17
"29","2020-07-04",-36,-1,-34,-37,0,11
"29","2020-07-05",-44,-12,-48,-45,8,11
"29","2020-07-06",-36,-7,-39,-42,-36,16
"29","2020-07-07",-36,-7,-39,-42,-37,16
"29","2020-07-08",-37,-8,-38,-41,-37,17
"29","2020-07-09",-40,-15,-43,-46,-37,18
"29","2020-07-10",-40,-8,-36,-43,-32,17
"29","2020-07-11",-38,-6,-35,-39,-1,12
"29","2020-07-12",-43,-13,-46,-47,8,11
"29","2020-07-13",-36,-9,-39,-44,-35,16
"29","2020-07-14",-33,-8,-37,-41,-38,17
"29","2020-07-15",-28,0,-32,-38,-36,16
"29","2020-07-16",-28,0,-33,-38,-36,16
"29","2020-07-17",-35,-5,-38,-40,-31,17
"29","2020-07-18",-32,-1,-32,-31,1,11
"29","2020-07-19",-38,-10,-45,-43,9,11
"29","2020-07-20",-35,-10,-41,-42,-36,17
"29","2020-07-21",-34,-9,-37,-36,-37,16
"30","2020-02-15",5,6,11,5,4,-1
"30","2020-02-16",8,6,7,13,2,-1
"30","2020-02-17",1,3,1,8,18,-3
"30","2020-02-18",-2,-1,2,3,13,-2
"30","2020-02-19",0,0,5,4,13,-2
"30","2020-02-20",-1,-1,4,7,12,-2
"30","2020-02-21",-7,-4,-13,14,10,-1
"30","2020-02-22",-3,0,8,8,1,1
"30","2020-02-23",6,2,20,14,0,-1
"30","2020-02-24",-1,-2,12,9,-3,0
"30","2020-02-25",-5,-3,5,10,-5,0
"30","2020-02-26",-19,-16,-22,-7,-12,5
"30","2020-02-27",-6,-3,-8,-1,11,-1
"30","2020-02-28",-2,5,-6,1,14,-1
"30","2020-02-29",3,9,4,-1,6,0
"30","2020-03-01",7,10,8,8,4,0
"30","2020-03-02",1,5,2,3,20,-3
"30","2020-03-03",-1,2,1,4,14,-2
"30","2020-03-04",1,3,3,2,15,-3
"30","2020-03-05",-2,1,-2,3,14,-1
"30","2020-03-06",-5,1,-5,3,16,-2
"30","2020-03-07",-3,1,0,0,6,0
"30","2020-03-08",1,1,-1,-1,3,1
"30","2020-03-09",-9,-5,-7,1,-3,3
"30","2020-03-10",-4,0,-2,4,14,-2
"30","2020-03-11",-3,-2,2,-1,14,-2
"30","2020-03-12",-1,0,5,9,15,-3
"30","2020-03-13",3,7,9,13,9,-2
"30","2020-03-14",8,15,32,19,6,-3
"30","2020-03-15",10,13,23,-3,2,-1
"30","2020-03-16",0,8,2,18,-41,8
"30","2020-03-17",-4,9,-5,14,4,0
"30","2020-03-18",-8,4,-7,-3,-3,2
"30","2020-03-19",-13,2,-7,-5,-2,3
"30","2020-03-20",-19,-2,-16,-15,-4,5
"30","2020-03-21",-26,-4,-20,-19,-3,6
"30","2020-03-22",-32,-12,-31,-27,-8,7
"30","2020-03-23",-26,-12,-26,-26,-21,9
"30","2020-03-24",-31,-15,-29,-27,-29,10
"30","2020-03-25",-33,-18,-30,-32,-30,11
"30","2020-03-26",-33,-18,-30,-33,-31,12
"30","2020-03-27",-36,-17,-34,-42,-29,13
"30","2020-03-28",-37,-13,-33,-40,-13,10
"30","2020-03-29",-43,-19,-44,-45,-17,10
"30","2020-03-30",-31,-14,-33,-37,-31,12
"30","2020-03-31",-30,-12,-33,-35,-36,12
"30","2020-04-01",-31,-12,-33,-37,-38,13
"30","2020-04-02",-41,-11,-34,-38,-39,14
"30","2020-04-03",-51,-10,-39,-46,-37,16
"30","2020-04-04",-52,-7,-37,-42,-20,12
"30","2020-04-05",-58,-17,-49,-48,-24,12
"30","2020-04-06",-47,-13,-37,-44,-39,14
"30","2020-04-07",-47,-15,-37,-42,-43,14
"30","2020-04-08",-45,-14,-36,-41,-43,14
"30","2020-04-09",-51,-16,-40,-45,-53,17
"30","2020-04-10",-65,-27,-53,-62,-63,23
"30","2020-04-11",-59,-19,-44,-56,-37,16
"30","2020-04-12",-61,-24,-53,-52,-27,12
"30","2020-04-13",-46,-16,-41,-45,-39,15
"30","2020-04-14",-47,-15,-39,-46,-43,15
"30","2020-04-15",-43,-10,-39,-44,-42,15
"30","2020-04-16",-43,-11,-38,-46,-42,16
"30","2020-04-17",-48,-14,-42,-52,-39,18
"30","2020-04-18",-52,-16,-42,-52,-21,13
"30","2020-04-19",-56,-23,-52,-54,-23,11
"30","2020-04-20",-47,-20,-42,-49,-38,15
"30","2020-04-21",-50,-22,-44,-49,-42,15
"30","2020-04-22",-51,-24,-44,-49,-42,15
"30","2020-04-23",-53,-25,-46,-51,-42,16
"30","2020-04-24",-55,-24,-49,-57,-39,18
"30","2020-04-25",-55,-19,-46,-53,-21,14
"30","2020-04-26",-59,-26,-56,-57,-24,12
"30","2020-04-27",-50,-23,-46,-52,-38,16
"30","2020-04-28",-51,-23,-45,-49,-42,11
"30","2020-04-29",-47,-17,-42,-46,-41,15
"30","2020-04-30",-36,-4,-35,-39,-39,14
"30","2020-05-01",-55,-18,-48,-57,-54,21
"30","2020-05-02",-51,-12,-42,-51,-23,13
"30","2020-05-03",-57,-22,-52,-53,-21,11
"30","2020-05-04",-46,-16,-42,-48,-37,15
"30","2020-05-05",-49,-19,-44,-47,-44,16
"30","2020-05-06",-50,-22,-44,-48,-42,16
"30","2020-05-07",-50,-20,-45,-49,-42,17
"30","2020-05-08",-53,-17,-47,-53,-39,18
"30","2020-05-09",-56,-17,-47,-52,-23,15
"30","2020-05-10",-57,-21,-52,-55,-13,10
"30","2020-05-11",-52,-23,-48,-50,-38,16
"30","2020-05-12",-51,-21,-45,-49,-41,16
"30","2020-05-13",-49,-19,-43,-50,-41,16
"30","2020-05-14",-49,-17,-43,-49,-41,15
"30","2020-05-15",-48,-11,-44,-53,-38,17
"30","2020-05-16",-51,-10,-43,-50,-20,13
"30","2020-05-17",-57,-20,-53,-55,-19,12
"30","2020-05-18",-45,-14,-42,-48,-36,15
"30","2020-05-19",-48,-17,-42,-47,-40,16
"30","2020-05-20",-48,-18,-40,-48,-40,16
"30","2020-05-21",-50,-19,-42,-48,-41,17
"30","2020-05-22",-53,-19,-47,-55,-37,17
"30","2020-05-23",-54,-16,-43,-52,-18,13
"30","2020-05-24",-58,-23,-52,-56,-18,12
"30","2020-05-25",-49,-18,-43,-50,-37,16
"30","2020-05-26",-51,-20,-43,-48,-39,16
"30","2020-05-27",-50,-20,-43,-50,-39,16
"30","2020-05-28",-50,-18,-43,-49,-39,16
"30","2020-05-29",-50,-13,-46,-52,-36,18
"30","2020-05-30",-51,-10,-44,-49,-14,13
"30","2020-05-31",-55,-17,-52,-52,-13,12
"30","2020-06-01",-43,-11,-43,-46,-33,15
"30","2020-06-02",-47,-15,-43,-45,-37,15
"30","2020-06-03",-49,-20,-45,-48,-38,17
"30","2020-06-04",-48,-19,-44,-48,-37,17
"30","2020-06-05",-49,-16,-45,-52,-34,17
"30","2020-06-06",-51,-14,-43,-51,-12,13
"30","2020-06-07",-54,-20,-49,-54,-12,12
"30","2020-06-08",-45,-17,-43,-48,-31,15
"30","2020-06-09",-47,-19,-42,-47,-36,15
"30","2020-06-10",-45,-17,-41,-47,-35,15
"30","2020-06-11",-45,-17,-42,-47,-36,16
"30","2020-06-12",-47,-14,-45,-50,-32,17
"30","2020-06-13",-46,-9,-38,-47,-10,12
"30","2020-06-14",-50,-16,-47,-50,-7,11
"30","2020-06-15",-37,-6,-37,-42,-29,14
"30","2020-06-16",-38,-8,-37,-41,-33,14
"30","2020-06-17",-40,-12,-37,-42,-33,14
"30","2020-06-18",-41,-13,-37,-44,-34,15
"30","2020-06-19",-44,-11,-40,-48,-31,15
"30","2020-06-20",-43,-5,-35,-43,-8,11
"30","2020-06-21",-47,-13,-45,-47,1,9
"30","2020-06-22",-43,-16,-40,-43,-32,15
"30","2020-06-23",-46,-19,-43,-44,-36,15
"30","2020-06-24",-43,-16,-41,-44,-35,15
"30","2020-06-25",-43,-15,-39,-43,-35,15
"30","2020-06-26",-45,-14,-42,-48,-32,16
"30","2020-06-27",-46,-11,-37,-46,-10,12
"30","2020-06-28",-50,-18,-45,-48,-7,11
"30","2020-06-29",-39,-10,-38,-43,-30,14
"30","2020-06-30",-34,-4,-35,-39,-34,13
"30","2020-07-01",-34,-5,-33,-40,-33,13
"30","2020-07-02",-36,-7,-35,-41,-34,14
"30","2020-07-03",-40,-8,-39,-46,-32,15
"30","2020-07-04",-43,-7,-36,-44,-10,11
"30","2020-07-05",-46,-15,-45,-47,-9,11
"30","2020-07-06",-37,-10,-37,-42,-32,14
"30","2020-07-07",-39,-12,-37,-42,-36,14
"30","2020-07-08",-39,-13,-36,-42,-35,14
"30","2020-07-09",-40,-14,-38,-43,-35,15
"30","2020-07-10",-43,-12,-41,-48,-33,16
"30","2020-07-11",-45,-12,-41,-47,-12,13
"30","2020-07-12",-48,-17,-47,-49,-10,11
"30","2020-07-13",-38,-12,-39,-43,-32,14
"30","2020-07-14",-38,-12,-39,-43,-36,14
"30","2020-07-15",-33,-5,-36,-41,-34,14
"30","2020-07-16",-34,-6,-37,-41,-35,14
"30","2020-07-17",-40,-8,-42,-47,-33,16
"30","2020-07-18",-43,-8,-40,-45,-11,12
"30","2020-07-19",-47,-16,-48,-49,-10,11
"30","2020-07-20",-37,-11,-41,-43,-33,14
"30","2020-07-21",-39,-13,-40,-42,-37,15
"31","2020-02-15",5,7,5,-2,5,-2
"31","2020-02-16",2,4,-1,-2,1,-1
"31","2020-02-17",2,6,2,8,10,-3
"31","2020-02-18",-1,4,5,2,10,-2
"31","2020-02-19",0,3,7,4,10,-2
"31","2020-02-20",1,3,4,5,10,-2
"31","2020-02-21",-4,2,-2,12,11,-2
"31","2020-02-22",-2,3,1,5,4,-1
"31","2020-02-23",-2,-1,6,3,0,0
"31","2020-02-24",2,1,10,3,-16,2
"31","2020-02-25",-1,0,14,4,-32,6
"31","2020-02-26",-7,-2,-11,7,8,-1
"31","2020-02-27",-3,2,-9,-1,9,1
"31","2020-02-28",-1,8,-4,3,12,-2
"31","2020-02-29",3,9,-7,-5,7,0
"31","2020-03-01",1,7,-8,-5,3,1
"31","2020-03-02",2,8,0,2,12,-3
"31","2020-03-03",0,6,2,-2,7,-1
"31","2020-03-04",1,6,2,-1,10,-2
"31","2020-03-05",1,4,-3,-2,11,-1
"31","2020-03-06",-4,4,-2,2,13,-2
"31","2020-03-07",0,5,-2,-4,7,0
"31","2020-03-08",0,3,-5,-11,4,1
"31","2020-03-09",-12,-6,-12,-7,-18,7
"31","2020-03-10",-2,5,-1,0,11,-2
"31","2020-03-11",0,4,-1,4,10,-2
"31","2020-03-12",1,4,0,0,10,-1
"31","2020-03-13",-1,12,-1,8,9,-2
"31","2020-03-14",-1,17,-4,2,5,-1
"31","2020-03-15",-12,6,-14,-15,1,2
"31","2020-03-16",-22,0,-23,-21,-54,15
"31","2020-03-17",-19,-1,-27,-14,-17,9
"31","2020-03-18",-24,-6,-31,-25,-23,12
"31","2020-03-19",-29,-7,-36,-34,-26,14
"31","2020-03-20",-37,-12,-40,-39,-26,15
"31","2020-03-21",-45,-17,-47,-46,-15,15
"31","2020-03-22",-55,-28,-59,-56,-19,16
"31","2020-03-23",-41,-22,-44,-48,-34,17
"31","2020-03-24",-44,-23,-46,-54,-37,19
"31","2020-03-25",-45,-25,-47,-55,-39,19
"31","2020-03-26",-46,-26,-49,-60,-41,21
"31","2020-03-27",-48,-23,-50,-60,-39,22
"31","2020-03-28",-50,-22,-52,-62,-25,17
"31","2020-03-29",-59,-31,-63,-69,-27,18
"31","2020-03-30",-44,-25,-49,-61,-42,20
"31","2020-03-31",-42,-20,-50,-60,-44,20
"31","2020-04-01",-52,-25,-55,-65,-50,23
"31","2020-04-02",-60,-27,-59,-68,-54,27
"31","2020-04-03",-69,-24,-60,-69,-53,28
"31","2020-04-04",-72,-28,-65,-71,-42,23
"31","2020-04-05",-77,-40,-72,-77,-39,22
"31","2020-04-06",-68,-31,-61,-70,-57,27
"31","2020-04-07",-66,-32,-60,-71,-58,27
"31","2020-04-08",-65,-31,-60,-71,-59,27
"31","2020-04-09",-67,-30,-62,-75,-65,30
"31","2020-04-10",-78,-43,-70,-82,-74,36
"31","2020-04-11",-73,-38,-66,-79,-52,26
"31","2020-04-12",-76,-44,-72,-78,-38,22
"31","2020-04-13",-64,-34,-60,-72,-55,26
"31","2020-04-14",-64,-33,-60,-73,-57,27
"31","2020-04-15",-61,-29,-58,-72,-56,26
"31","2020-04-16",-62,-31,-60,-73,-57,29
"31","2020-04-17",-65,-31,-60,-73,-54,30
"31","2020-04-18",-70,-36,-64,-77,-40,23
"31","2020-04-19",-75,-44,-71,-81,-34,21
"31","2020-04-20",-65,-36,-60,-73,-54,26
"31","2020-04-21",-67,-38,-62,-75,-56,28
"31","2020-04-22",-67,-38,-62,-75,-56,27
"31","2020-04-23",-68,-36,-63,-76,-56,29
"31","2020-04-24",-74,-44,-68,-76,-57,32
"31","2020-04-25",-76,-46,-70,-80,-46,27
"31","2020-04-26",-80,-52,-76,-84,-40,25
"31","2020-04-27",-71,-44,-67,-77,-57,30
"31","2020-04-28",-71,-43,-67,-78,-58,26
"31","2020-04-29",-68,-37,-64,-76,-57,29
"31","2020-04-30",-61,-29,-62,-72,-55,28
"31","2020-05-01",-74,-40,-67,-80,-68,35
"31","2020-05-02",-73,-40,-67,-78,-45,26
"31","2020-05-03",-78,-49,-75,-83,-36,23
"31","2020-05-04",-67,-39,-64,-75,-55,28
"31","2020-05-05",-69,-40,-65,-77,-58,30
"31","2020-05-06",-69,-41,-64,-76,-57,29
"31","2020-05-07",-69,-40,-65,-77,-57,31
"31","2020-05-08",-70,-37,-65,-77,-55,31
"31","2020-05-09",-73,-39,-67,-79,-42,25
"31","2020-05-10",-75,-45,-72,-81,-25,21
"31","2020-05-11",-69,-42,-65,-76,-54,29
"31","2020-05-12",-69,-40,-64,-77,-56,29
"31","2020-05-13",-68,-39,-63,-76,-55,29
"31","2020-05-14",-67,-37,-64,-76,-55,28
"31","2020-05-15",-67,-30,-62,-73,-51,29
"31","2020-05-16",-70,-34,-64,-76,-38,24
"31","2020-05-17",-76,-43,-72,-80,-28,22
"31","2020-05-18",-66,-36,-62,-74,-51,27
"31","2020-05-19",-66,-36,-61,-75,-53,28
"31","2020-05-20",-66,-36,-60,-73,-53,27
"31","2020-05-21",-67,-37,-62,-74,-54,29
"31","2020-05-22",-70,-38,-64,-74,-50,30
"31","2020-05-23",-71,-37,-66,-77,-36,24
"31","2020-05-24",-76,-45,-72,-81,-27,22
"31","2020-05-25",-66,-37,-62,-72,-51,27
"31","2020-05-26",-66,-38,-61,-75,-51,27
"31","2020-05-27",-66,-37,-60,-73,-50,26
"31","2020-05-28",-65,-36,-62,-74,-50,28
"31","2020-05-29",-67,-35,-64,-72,-48,29
"31","2020-05-30",-68,-33,-65,-74,-30,22
"31","2020-05-31",-73,-40,-72,-77,-21,21
"31","2020-06-01",-68,-42,-69,-71,-50,26
"31","2020-06-02",-71,-45,-72,-77,-55,29
"31","2020-06-03",-63,-34,-64,-75,-51,26
"31","2020-06-04",-72,-47,-73,-76,-54,31
"31","2020-06-05",-71,-37,-69,-76,-55,31
"31","2020-06-06",-68,-35,-64,-75,-30,21
"31","2020-06-07",-72,-39,-69,-77,-15,18
"31","2020-06-08",-57,-29,-55,-65,-41,21
"31","2020-06-09",-58,-30,-55,-66,-42,21
"31","2020-06-10",-56,-28,-54,-65,-42,21
"31","2020-06-11",-57,-29,-57,-67,-42,23
"31","2020-06-12",-58,-23,-55,-64,-40,23
"31","2020-06-13",-62,-26,-58,-69,-21,18
"31","2020-06-14",-69,-35,-67,-71,-10,17
"31","2020-06-15",-52,-21,-52,-61,-38,19
"31","2020-06-16",-53,-22,-52,-63,-39,21
"31","2020-06-17",-52,-23,-52,-62,-39,20
"31","2020-06-18",-54,-26,-54,-63,-40,22
"31","2020-06-19",-57,-24,-54,-61,-38,21
"31","2020-06-20",-61,-24,-56,-65,-20,17
"31","2020-06-21",-69,-36,-66,-71,1,15
"31","2020-06-22",-55,-27,-54,-62,-40,20
"31","2020-06-23",-55,-26,-51,-63,-41,21
"31","2020-06-24",-55,-27,-52,-66,-40,21
"31","2020-06-25",-55,-28,-54,-65,-40,22
"31","2020-06-26",-58,-25,-54,-62,-38,22
"31","2020-06-27",-63,-27,-58,-66,-22,18
"31","2020-06-28",-70,-37,-67,-71,-11,18
"31","2020-06-29",-52,-23,-51,-62,-38,19
"31","2020-06-30",-48,-19,-51,-63,-39,19
"31","2020-07-01",-48,-19,-51,-61,-39,19
"31","2020-07-02",-50,-24,-55,-64,-41,21
"31","2020-07-03",-53,-21,-54,-61,-38,21
"31","2020-07-04",-58,-24,-56,-67,-20,17
"31","2020-07-05",-66,-35,-67,-71,-12,17
"31","2020-07-06",-50,-22,-51,-61,-39,19
"31","2020-07-07",-51,-23,-51,-64,-40,20
"31","2020-07-08",-52,-25,-50,-64,-40,20
"31","2020-07-09",-53,-27,-54,-65,-41,22
"31","2020-07-10",-56,-24,-55,-63,-39,22
"31","2020-07-11",-58,-24,-56,-67,-20,17
"31","2020-07-12",-66,-34,-65,-72,-11,17
"31","2020-07-13",-52,-24,-51,-62,-39,19
"31","2020-07-14",-49,-19,-50,-64,-41,20
"31","2020-07-15",-49,-20,-52,-61,-40,20
"31","2020-07-16",-51,-23,-55,-63,-42,23
"31","2020-07-17",-55,-23,-55,-61,-40,23
"31","2020-07-18",-62,-27,-60,-68,-27,20
"31","2020-07-19",-70,-37,-69,-72,-18,19
"31","2020-07-20",-52,-25,-54,-62,-41,20
"31","2020-07-21",-53,-26,-54,-64,-43,22
"32","2020-02-15",1,-1,2,1,2,-1
